,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1hour_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean
3612,3612,-118.42,34.24,35.0,1507,281,1025,286,4.5833,177200.0,1,0,0,0,0
3613,3613,-118.41,34.23,35.0,1026,195,753,185,4.5909,179200.0,1,0,0,0,0
3614,3614,-118.41,34.24,38.0,490,101,402,100,3.125,175900.0,1,0,0,0,0
3615,3615,-118.44,34.26,34.0,1102,212,949,212,4.0792,165100.0,1,0,0,0,0
3616,3616,-118.44,34.26,28.0,1077,288,1377,293,3.9167,153900.0,1,0,0,0,0
3617,3617,-118.43,34.25,32.0,2433,553,2318,532,3.6384,159300.0,1,0,0,0,0
3618,3618,-118.44,34.26,34.0,325,60,433,83,5.5124,174300.0,1,0,0,0,0
3619,3619,-118.44,34.25,35.0,1583,324,1481,351,3.7,176000.0,1,0,0,0,0
3620,3620,-118.45,34.25,21.0,2143,565,1803,497,3.9833,162500.0,1,0,0,0,0
3621,3621,-118.45,34.24,11.0,9053,2193,7096,2038,3.5082,136500.0,1,0,0,0,0
3622,3622,-118.45,34.23,15.0,5738,1767,4620,1581,2.3584,157600.0,1,0,0,0,0
3623,3623,-118.45,34.24,7.0,3299,794,2343,647,3.0865,205900.0,1,0,0,0,0
3624,3624,-118.44,34.25,33.0,1121,231,1038,236,4.8958,173700.0,1,0,0,0,0
3625,3625,-118.43,34.24,35.0,1416,261,995,272,3.7143,178700.0,1,0,0,0,0
3626,3626,-118.43,34.24,35.0,1488,293,1112,288,4.4688,182500.0,1,0,0,0,0
3627,3627,-118.44,34.24,36.0,1660,301,1225,307,4.095,184000.0,1,0,0,0,0
3628,3628,-118.44,34.24,35.0,2344,435,1531,399,3.725,178200.0,1,0,0,0,0
3629,3629,-118.42,34.23,33.0,2478,457,1567,446,5.6629,186700.0,1,0,0,0,0
3630,3630,-118.42,34.22,29.0,1807,323,1234,310,5.3767,233000.0,1,0,0,0,0
3631,3631,-118.43,34.23,35.0,2049,390,1286,385,4.4432,181500.0,1,0,0,0,0
3632,3632,-118.43,34.24,36.0,1379,265,896,246,4.6827,183800.0,1,0,0,0,0
3633,3633,-118.42,34.23,34.0,1550,279,1011,288,4.5375,189000.0,1,0,0,0,0
3634,3634,-118.43,34.23,35.0,1225,228,720,231,3.4013,176500.0,1,0,0,0,0
3635,3635,-118.43,34.23,37.0,1737,369,1061,356,3.9615,173700.0,1,0,0,0,0
3636,3636,-118.43,34.24,37.0,1279,241,987,233,4.0057,172700.0,1,0,0,0,0
3637,3637,-118.44,34.23,36.0,1730,387,1099,353,4.0368,183100.0,1,0,0,0,0
3638,3638,-118.43,34.22,34.0,1588,360,1080,340,3.66,184600.0,1,0,0,0,0
3639,3639,-118.44,34.22,41.0,1030,214,664,223,3.8083,183800.0,1,0,0,0,0
3640,3640,-118.44,34.22,39.0,1529,344,913,314,3.325,178200.0,1,0,0,0,0
3641,3641,-118.44,34.23,43.0,2257,429,1418,442,4.5278,181800.0,1,0,0,0,0
3642,3642,-118.46,34.22,35.0,2288,617,2222,566,2.6299,170700.0,1,0,0,0,0
3643,3643,-118.46,34.22,39.0,1500,333,998,309,3.9625,168200.0,1,0,0,0,0
3644,3644,-118.46,34.22,31.0,2057,601,2397,579,2.871,184400.0,1,0,0,0,0
3645,3645,-118.45,34.22,24.0,3442,1168,4625,1097,2.0699,183000.0,1,0,0,0,0
3646,3646,-118.45,34.23,25.0,4393,1369,3781,1267,2.5833,183700.0,1,0,0,0,0
3647,3647,-118.45,34.22,8.0,2609,786,1803,695,2.7714,185700.0,1,0,0,0,0
3648,3648,-118.46,34.23,19.0,9902,2814,7307,2660,2.585,145400.0,1,0,0,0,0
3649,3649,-118.44,34.22,36.0,1191,266,718,248,3.4612,178800.0,1,0,0,0,0
3650,3650,-118.44,34.21,37.0,1665,335,1011,343,4.8703,185100.0,1,0,0,0,0
3651,3651,-118.44,34.21,41.0,1440,325,1014,322,2.875,168600.0,1,0,0,0,0
3652,3652,-118.44,34.22,41.0,1582,399,1159,378,2.825,168600.0,1,0,0,0,0
3653,3653,-118.43,34.22,34.0,2300,429,1447,455,4.2656,233700.0,1,0,0,0,0
3654,3654,-118.43,34.21,17.0,3667,1209,2636,1054,2.425,175500.0,1,0,0,0,0
3655,3655,-118.43,34.22,36.0,1372,295,774,306,3.6618,187300.0,1,0,0,0,0
3656,3656,-118.4,34.22,43.0,1220,222,729,230,3.6442,186300.0,1,0,0,0,0
3657,3657,-118.4,34.21,30.0,2453,544,1753,506,2.9803,191500.0,1,0,0,0,0
3658,3658,-118.41,34.21,35.0,2215,459,1594,446,4.0167,193200.0,1,0,0,0,0
3659,3659,-118.4,34.21,45.0,972,181,554,187,4.8194,181300.0,1,0,0,0,0
3660,3660,-118.4,34.22,36.0,2557,540,1556,491,3.6591,183800.0,1,0,0,0,0
3661,3661,-118.4,34.23,37.0,1404,266,889,274,4.0049,190000.0,1,0,0,0,0
3662,3662,-118.38,34.25,38.0,983,185,513,170,4.8816,231500.0,1,0,0,0,0
3663,3663,-118.37,34.24,40.0,1283,246,594,236,4.1121,229200.0,1,0,0,0,0
3664,3664,-118.37,34.23,32.0,1444,317,1177,311,3.6,164600.0,1,0,0,0,0
3665,3665,-118.37,34.22,17.0,1787,463,1671,448,3.5521,151500.0,1,0,0,0,0
3666,3666,-118.38,34.24,38.0,125,42,63,29,1.3594,158300.0,1,0,0,0,0
3667,3667,-118.4,34.24,35.0,2552,545,1850,503,4.775,179500.0,1,0,0,0,0
3668,3668,-118.39,34.23,18.0,3405,831,3001,795,3.0083,181900.0,1,0,0,0,0
3669,3669,-118.39,34.23,43.0,1193,299,1184,320,2.1518,161600.0,1,0,0,0,0
3670,3670,-118.4,34.23,36.0,1643,349,1414,337,4.1181,172700.0,1,0,0,0,0
3671,3671,-118.41,34.21,35.0,2830,518,1577,524,5.35,210500.0,1,0,0,0,0
3672,3672,-118.41,34.21,35.0,1789,292,897,267,5.592,239900.0,1,0,0,0,0
3673,3673,-118.39,34.22,40.0,712,149,533,155,3.695,165200.0,1,0,0,0,0
3674,3674,-118.39,34.22,35.0,1790,334,1277,345,5.0818,186800.0,1,0,0,0,0
3675,3675,-118.39,34.21,32.0,1869,441,1516,432,3.6845,178500.0,1,0,0,0,0
3676,3676,-118.39,34.21,14.0,2807,868,2729,803,2.6667,172400.0,1,0,0,0,0
3677,3677,-118.38,34.22,20.0,1176,344,864,318,2.375,177700.0,1,0,0,0,0
3678,3678,-118.38,34.21,35.0,1468,303,1295,300,3.7708,170600.0,1,0,0,0,0
3679,3679,-118.38,34.21,33.0,1981,484,1665,466,3.0833,179100.0,1,0,0,0,0
3680,3680,-118.42,34.22,34.0,3004,589,1938,568,4.1857,198600.0,1,0,0,0,0
3681,3681,-118.42,34.21,29.0,2893,543,1636,540,5.1586,237400.0,1,0,0,0,0
3682,3682,-118.42,34.2,34.0,161,48,66,33,1.0,187500.0,1,0,0,0,0
3683,3683,-118.42,34.23,34.0,1531,278,1064,274,5.6687,207300.0,1,0,0,0,0
3684,3684,-118.37,34.21,36.0,1392,326,1181,303,3.1563,176400.0,1,0,0,0,0
3685,3685,-118.37,34.21,36.0,2080,455,1939,484,4.2875,176600.0,1,0,0,0,0
3686,3686,-118.37,34.21,34.0,2272,558,2164,484,3.7143,175700.0,1,0,0,0,0
3687,3687,-118.37,34.22,11.0,2127,581,1989,530,2.9028,174100.0,1,0,0,0,0
3688,3688,-118.38,34.22,32.0,362,100,348,102,2.2679,150000.0,1,0,0,0,0
3689,3689,-118.36,34.23,15.0,2485,742,1994,670,2.8333,183200.0,1,0,0,0,0
3690,3690,-118.36,34.22,37.0,1512,348,1545,351,3.7663,160300.0,1,0,0,0,0
3691,3691,-118.35,34.22,41.0,1560,374,1668,389,3.025,154300.0,1,0,0,0,0
3692,3692,-118.36,34.21,41.0,337,65,198,50,1.8929,152900.0,1,0,0,0,0
3693,3693,-118.38,34.21,42.0,715,145,730,158,3.8,169500.0,1,0,0,0,0
3694,3694,-118.38,34.2,23.0,4138,1171,3911,1068,3.0125,181700.0,1,0,0,0,0
3695,3695,-118.39,34.2,17.0,2594,1028,3950,973,2.0348,177200.0,1,0,0,0,0
3696,3696,-118.37,34.21,33.0,2034,470,1990,423,3.7455,159600.0,1,0,0,0,0
3697,3697,-118.37,34.2,34.0,2199,609,2488,597,2.9861,171800.0,1,0,0,0,0
3698,3698,-118.38,34.21,38.0,1363,395,1798,405,2.3182,171200.0,1,0,0,0,0
3699,3699,-118.37,34.2,33.0,1438,309,1378,306,2.8917,170400.0,1,0,0,0,0
3700,3700,-118.36,34.19,11.0,2921,685,1512,664,4.1445,176400.0,1,0,0,0,0
3701,3701,-118.36,34.18,34.0,1471,423,995,386,2.9583,188700.0,1,0,0,0,0
3702,3702,-118.36,34.18,36.0,2233,605,1934,599,2.8784,194900.0,1,0,0,0,0
3703,3703,-118.37,34.18,33.0,1829,512,1345,500,3.1629,198900.0,1,0,0,0,0
3704,3704,-118.37,34.19,19.0,2890,821,2203,705,2.6696,185100.0,1,0,0,0,0
3705,3705,-118.39,34.19,41.0,2000,485,1439,461,3.0491,192000.0,1,0,0,0,0
3706,3706,-118.39,34.19,23.0,1875,710,2555,657,2.0968,162500.0,1,0,0,0,0
3707,3707,-118.39,34.2,19.0,2012,732,3483,731,2.2234,181300.0,1,0,0,0,0
3708,3708,-118.37,34.19,41.0,2924,867,2751,836,2.1,171600.0,1,0,0,0,0
3709,3709,-118.38,34.19,37.0,1434,394,1667,404,2.4375,176300.0,1,0,0,0,0
3710,3710,-118.38,34.2,32.0,993,285,1044,248,2.4306,187500.0,1,0,0,0,0
3711,3711,-118.4,34.2,13.0,4859,1293,3351,1200,3.6875,211900.0,1,0,0,0,0
3712,3712,-118.4,34.19,37.0,934,231,587,230,3.625,181300.0,1,0,0,0,0
3713,3713,-118.4,34.2,30.0,2392,655,1987,609,2.8424,226400.0,1,0,0,0,0
3714,3714,-118.4,34.19,35.0,2180,599,1483,574,3.0395,191300.0,1,0,0,0,0
3715,3715,-118.41,34.19,39.0,1169,242,612,247,4.1429,200000.0,1,0,0,0,0
3716,3716,-118.41,34.2,32.0,2734,654,2209,610,3.5164,217200.0,1,0,0,0,0
3717,3717,-118.42,34.2,24.0,3148,908,2850,839,1.9549,221500.0,1,0,0,0,0
3718,3718,-118.41,34.19,42.0,779,145,450,148,3.9792,193800.0,1,0,0,0,0
3719,3719,-118.42,34.19,34.0,2622,572,1997,573,3.338,222500.0,1,0,0,0,0
3720,3720,-118.42,34.2,27.0,3201,970,3403,948,2.2377,231700.0,1,0,0,0,0
3721,3721,-118.43,34.2,28.0,3386,537,2240,737,3.0221,290100.0,1,0,0,0,0
3722,3722,-118.42,34.19,33.0,3353,790,2318,775,2.2589,269700.0,1,0,0,0,0
3723,3723,-118.42,34.19,33.0,3285,830,2281,786,2.6165,230800.0,1,0,0,0,0
3724,3724,-118.42,34.18,27.0,3760,880,2022,812,3.1551,225600.0,1,0,0,0,0
3725,3725,-118.42,34.18,31.0,2887,646,1626,637,3.6745,335500.0,1,0,0,0,0
3726,3726,-118.42,34.18,30.0,1323,353,856,333,3.3594,202200.0,1,0,0,0,0
3727,3727,-118.43,34.18,33.0,2717,662,1546,597,3.9099,267500.0,1,0,0,0,0
3728,3728,-118.43,34.18,31.0,2417,510,1102,507,3.8906,282200.0,1,0,0,0,0
3729,3729,-118.42,34.18,40.0,1013,150,449,166,5.7143,382400.0,1,0,0,0,0
3730,3730,-118.41,34.19,45.0,1106,225,595,228,3.6625,190700.0,1,0,0,0,0
3731,3731,-118.41,34.18,43.0,1840,356,966,323,4.7171,237900.0,1,0,0,0,0
3732,3732,-118.41,34.18,30.0,2008,513,1052,496,3.0119,262200.0,1,0,0,0,0
3733,3733,-118.41,34.19,37.0,1993,425,939,400,2.8021,224600.0,1,0,0,0,0
3734,3734,-118.4,34.19,30.0,521,126,306,129,4.1125,216700.0,1,0,0,0,0
3735,3735,-118.4,34.19,35.0,1631,356,862,368,3.6007,261800.0,1,0,0,0,0
3736,3736,-118.4,34.18,32.0,3724,899,1912,791,3.5711,312700.0,1,0,0,0,0
3737,3737,-118.4,34.17,27.0,3588,911,1891,871,3.4013,286000.0,1,0,0,0,0
3738,3738,-118.39,34.19,25.0,3794,989,2454,876,2.9982,204200.0,1,0,0,0,0
3739,3739,-118.39,34.18,42.0,1957,389,985,414,2.9327,240200.0,1,0,0,0,0
3740,3740,-118.39,34.17,26.0,3345,818,1599,773,3.3516,241500.0,1,0,0,0,0
3741,3741,-118.39,34.18,44.0,477,91,220,112,3.3906,223800.0,1,0,0,0,0
3742,3742,-118.39,34.19,36.0,904,191,627,191,2.4167,192900.0,1,0,0,0,0
3743,3743,-118.4,34.16,45.0,1176,250,471,228,2.3333,364700.0,1,0,0,0,0
3744,3744,-118.4,34.16,35.0,1354,284,501,262,3.8056,384700.0,1,0,0,0,0
3745,3745,-118.4,34.16,34.0,2638,580,1150,551,4.2989,364700.0,1,0,0,0,0
3746,3746,-118.41,34.16,32.0,3060,505,1159,510,6.3703,465800.0,1,0,0,0,0
3747,3747,-118.41,34.17,35.0,2027,428,879,402,4.692,330900.0,1,0,0,0,0
3748,3748,-118.38,34.19,42.0,1308,289,950,302,2.7379,181500.0,1,0,0,0,0
3749,3749,-118.38,34.18,40.0,2079,568,1396,526,3.0061,190800.0,1,0,0,0,0
3750,3750,-118.38,34.18,27.0,4834,1527,3847,1432,2.1449,165300.0,1,0,0,0,0
3751,3751,-118.38,34.18,24.0,1983,651,2251,574,2.4792,200000.0,1,0,0,0,0
3752,3752,-118.38,34.17,33.0,1588,454,739,392,2.8208,238500.0,1,0,0,0,0
3753,3753,-118.39,34.17,40.0,1696,372,835,385,3.6563,222400.0,1,0,0,0,0
3754,3754,-118.37,34.18,36.0,1608,373,1217,374,2.9728,190200.0,1,0,0,0,0
3755,3755,-118.37,34.18,42.0,1140,300,643,252,3.3958,178400.0,1,0,0,0,0
3756,3756,-118.38,34.18,44.0,901,179,473,179,3.3125,186400.0,1,0,0,0,0
3757,3757,-118.38,34.19,30.0,977,264,736,258,1.9866,177400.0,1,0,0,0,0
3758,3758,-118.37,34.18,35.0,2949,794,2106,746,2.9228,177300.0,1,0,0,0,0
3759,3759,-118.38,34.18,32.0,3553,1060,3129,1010,2.5603,174200.0,1,0,0,0,0
3760,3760,-118.36,34.18,31.0,1109,354,1119,334,2.3056,200000.0,1,0,0,0,0
3761,3761,-118.36,34.17,31.0,1939,505,1584,466,2.5234,199500.0,1,0,0,0,0
3762,3762,-118.37,34.17,42.0,1713,416,1349,427,3.2596,191800.0,1,0,0,0,0
3763,3763,-118.41,34.18,35.0,2785,663,1631,614,3.9038,276100.0,1,0,0,0,0
3764,3764,-118.41,34.17,27.0,3277,648,1382,615,3.875,366100.0,1,0,0,0,0
3765,3765,-118.41,34.18,35.0,1975,384,882,406,4.375,291700.0,1,0,0,0,0
3766,3766,-118.43,34.17,32.0,3202,696,1573,621,3.4449,292900.0,1,0,0,0,0
3767,3767,-118.43,34.17,35.0,2922,507,1130,485,5.451,341800.0,1,0,0,0,0
3768,3768,-118.43,34.17,37.0,1982,331,794,340,5.9275,336900.0,1,0,0,0,0
3769,3769,-118.43,34.16,34.0,2459,489,1139,463,4.0347,353600.0,1,0,0,0,0
3770,3770,-118.43,34.16,41.0,2050,478,850,490,3.4208,343400.0,1,0,0,0,0
3771,3771,-118.43,34.16,40.0,1134,184,452,187,4.569,333900.0,1,0,0,0,0
3772,3772,-118.42,34.15,27.0,2795,602,1073,535,5.1496,365000.0,1,0,0,0,0
3773,3773,-118.42,34.17,31.0,2235,363,914,370,6.1359,359700.0,1,0,0,0,0
3774,3774,-118.42,34.16,28.0,4664,1040,1963,961,3.9028,367900.0,1,0,0,0,0
3775,3775,-118.41,34.16,14.0,577,150,372,130,4.1875,275000.0,1,0,0,0,0
3776,3776,-118.42,34.16,25.0,2769,566,1201,545,3.6641,386100.0,1,0,0,0,0
3777,3777,-118.4,34.17,24.0,4443,1283,2421,1180,2.2652,269200.0,1,0,0,0,0
3778,3778,-118.4,34.17,24.0,6347,537,2945,1492,3.3545,221500.0,1,0,0,0,0
3779,3779,-118.39,34.17,28.0,2790,748,1351,697,3.2052,283600.0,1,0,0,0,0
3780,3780,-118.39,34.17,26.0,6429,1611,2806,1491,3.1929,265200.0,1,0,0,0,0
3781,3781,-118.39,34.16,46.0,1582,279,603,283,5.1169,414300.0,1,0,0,0,0
3782,3782,-118.39,34.16,37.0,1388,286,547,258,5.1584,444700.0,1,0,0,0,0
3783,3783,-118.38,34.17,30.0,2016,622,1359,557,2.7708,192300.0,1,0,0,0,0
3784,3784,-118.38,34.16,46.0,2609,593,1055,585,3.3177,309400.0,1,0,0,0,0
3785,3785,-118.38,34.16,31.0,2197,501,944,474,3.7312,319400.0,1,0,0,0,0
3786,3786,-118.36,34.17,44.0,2295,560,1543,528,2.3851,194100.0,1,0,0,0,0
3787,3787,-118.37,34.17,15.0,3327,1011,2683,857,2.3784,185400.0,1,0,0,0,0
3788,3788,-118.37,34.17,42.0,600,171,377,181,2.4107,184400.0,1,0,0,0,0
3789,3789,-118.37,34.17,10.0,1431,473,1438,429,2.2756,221400.0,1,0,0,0,0
3790,3790,-118.37,34.17,6.0,854,350,542,321,0.8198,325000.0,1,0,0,0,0
3791,3791,-118.37,34.16,6.0,6526,2007,3298,1790,2.7231,250000.0,1,0,0,0,0
3792,3792,-118.37,34.16,10.0,2606,748,1373,680,3.6128,225000.0,1,0,0,0,0
3793,3793,-118.37,34.16,25.0,2450,618,1054,578,3.6375,262500.0,1,0,0,0,0
3794,3794,-118.37,34.16,40.0,1973,382,774,352,4.4122,282300.0,1,0,0,0,0
3795,3795,-118.36,34.16,43.0,2850,709,1510,670,2.4835,274300.0,1,0,0,0,0
3796,3796,-118.36,34.16,32.0,2455,556,989,493,4.0764,325000.0,1,0,0,0,0
3797,3797,-118.37,34.16,17.0,4150,1148,1808,1041,3.5051,232400.0,1,0,0,0,0
3798,3798,-118.37,34.16,11.0,2901,871,1659,789,3.1106,209400.0,1,0,0,0,0
3799,3799,-118.36,34.16,45.0,1755,335,822,342,5.1423,322900.0,1,0,0,0,0
3800,3800,-118.36,34.16,42.0,2304,442,862,429,4.3542,417900.0,1,0,0,0,0
3801,3801,-118.35,34.15,35.0,2245,393,783,402,4.1544,500001.0,1,0,0,0,0
3802,3802,-118.43,34.2,20.0,4090,1271,2824,1053,2.773,140500.0,1,0,0,0,0
3803,3803,-118.43,34.21,26.0,2867,671,1955,640,4.125,226500.0,1,0,0,0,0
3804,3804,-118.44,34.2,28.0,1732,435,1198,417,2.9219,241300.0,1,0,0,0,0
3805,3805,-118.44,34.21,20.0,5756,1477,4031,1369,3.2448,221200.0,1,0,0,0,0
3806,3806,-118.45,34.21,30.0,2331,733,2172,707,2.1888,195600.0,1,0,0,0,0
3807,3807,-118.45,34.2,19.0,3666,1150,2657,1090,2.9688,202100.0,1,0,0,0,0
3808,3808,-118.46,34.2,13.0,2926,816,1867,802,3.5255,202700.0,1,0,0,0,0
3809,3809,-118.46,34.21,7.0,2081,657,1456,535,3.5,186900.0,1,0,0,0,0
3810,3810,-118.47,34.21,34.0,2512,603,1805,584,2.9735,220000.0,1,0,0,0,0
3811,3811,-118.47,34.2,20.0,3939,1143,2475,1002,2.9025,229100.0,1,0,0,0,0
3812,3812,-118.48,34.21,25.0,2879,723,2077,649,3.3864,197400.0,1,0,0,0,0
3813,3813,-118.48,34.2,26.0,2027,559,1545,513,2.8974,189900.0,1,0,0,0,0
3814,3814,-118.48,34.22,22.0,3430,1214,3618,1092,2.1974,93800.0,1,0,0,0,0
3815,3815,-118.49,34.21,25.0,1131,449,746,420,1.3565,225000.0,1,0,0,0,0
3816,3816,-118.49,34.19,23.0,2087,571,1809,553,3.1667,202000.0,1,0,0,0,0
3817,3817,-118.49,34.2,35.0,1109,206,515,202,5.2118,215800.0,1,0,0,0,0
3818,3818,-118.5,34.2,34.0,1617,344,938,305,3.915,217700.0,1,0,0,0,0
3819,3819,-118.48,34.2,12.0,3831,1083,2258,967,2.4375,255400.0,1,0,0,0,0
3820,3820,-118.48,34.2,23.0,2850,864,2249,777,2.6957,191700.0,1,0,0,0,0
3821,3821,-118.48,34.19,20.0,5699,1594,3809,1381,2.8646,221100.0,1,0,0,0,0
3822,3822,-118.48,34.19,36.0,2058,423,1132,423,3.8833,210400.0,1,0,0,0,0
3823,3823,-118.47,34.2,25.0,4590,1477,2723,1195,2.7118,281700.0,1,0,0,0,0
3824,3824,-118.47,34.19,33.0,3879,943,2113,843,3.892,292900.0,1,0,0,0,0
3825,3825,-118.45,34.2,27.0,1572,450,1039,455,2.5562,190500.0,1,0,0,0,0
3826,3826,-118.45,34.2,18.0,2729,800,2099,742,2.5842,230800.0,1,0,0,0,0
3827,3827,-118.46,34.2,22.0,4855,1350,2519,1258,3.0893,205600.0,1,0,0,0,0
3828,3828,-118.45,34.19,37.0,1073,254,739,253,2.4667,192200.0,1,0,0,0,0
3829,3829,-118.46,34.19,20.0,5992,1820,4826,1632,2.7237,233500.0,1,0,0,0,0
3830,3830,-118.46,34.19,35.0,1491,295,779,309,6.1142,256300.0,1,0,0,0,0
3831,3831,-118.43,34.2,29.0,3051,694,1942,679,3.1118,238100.0,1,0,0,0,0
3832,3832,-118.44,34.2,36.0,2698,623,1544,554,2.7375,234900.0,1,0,0,0,0
3833,3833,-118.44,34.2,35.0,1717,478,1628,495,2.5197,225600.0,1,0,0,0,0
3834,3834,-118.44,34.2,17.0,2934,950,2517,889,2.936,232500.0,1,0,0,0,0
3835,3835,-118.43,34.19,27.0,3440,739,1827,712,4.125,245500.0,1,0,0,0,0
3836,3836,-118.44,34.19,37.0,1516,344,983,347,5.0,243600.0,1,0,0,0,0
3837,3837,-118.44,34.19,19.0,3487,959,2278,835,2.6709,215500.0,1,0,0,0,0
3838,3838,-118.44,34.19,29.0,1599,459,1143,438,2.4583,199100.0,1,0,0,0,0
3839,3839,-118.43,34.18,22.0,2052,568,1254,572,2.6364,271100.0,1,0,0,0,0
3840,3840,-118.44,34.18,36.0,2077,496,1206,528,2.2326,221000.0,1,0,0,0,0
3841,3841,-118.44,34.19,11.0,2891,951,2166,768,2.891,178100.0,1,0,0,0,0
3842,3842,-118.44,34.18,17.0,1546,592,2423,556,2.1977,154200.0,1,0,0,0,0
3843,3843,-118.45,34.19,11.0,2479,900,2466,855,2.2264,181300.0,1,0,0,0,0
3844,3844,-118.45,34.18,22.0,2516,826,3350,713,2.0192,158300.0,1,0,0,0,0
3845,3845,-118.46,34.18,27.0,2582,719,2038,718,3.0877,174200.0,1,0,0,0,0
3846,3846,-118.47,34.19,41.0,1104,196,495,196,5.0929,225000.0,1,0,0,0,0
3847,3847,-118.45,34.18,39.0,1810,388,839,380,3.7171,228800.0,1,0,0,0,0
3848,3848,-118.45,34.18,34.0,1843,442,861,417,3.6875,246400.0,1,0,0,0,0
3849,3849,-118.46,34.18,33.0,1791,386,844,397,4.5081,251400.0,1,0,0,0,0
3850,3850,-118.46,34.18,35.0,1819,465,1336,419,3.4583,253200.0,1,0,0,0,0
3851,3851,-118.44,34.18,35.0,972,270,550,256,2.2461,215000.0,1,0,0,0,0
3852,3852,-118.44,34.17,25.0,4966,1134,1941,958,3.8081,286700.0,1,0,0,0,0
3853,3853,-118.45,34.18,33.0,2077,486,1021,450,3.6019,225000.0,1,0,0,0,0
3854,3854,-118.43,34.18,25.0,3830,1105,2328,1017,2.6238,210000.0,1,0,0,0,0
3855,3855,-118.44,34.18,33.0,2127,414,1056,391,4.375,286100.0,1,0,0,0,0
3856,3856,-118.43,34.17,33.0,1679,404,933,412,2.6979,266000.0,1,0,0,0,0
3857,3857,-118.43,34.17,34.0,2180,424,906,429,4.4464,353100.0,1,0,0,0,0
3858,3858,-118.43,34.17,42.0,777,102,284,113,11.2093,500001.0,1,0,0,0,0
3859,3859,-118.44,34.17,29.0,2685,642,1085,599,3.2763,279400.0,1,0,0,0,0
3860,3860,-118.43,34.16,34.0,2622,467,1233,476,4.0474,379700.0,1,0,0,0,0
3861,3861,-118.44,34.16,35.0,3080,642,1362,623,4.1218,328500.0,1,0,0,0,0
3862,3862,-118.44,34.16,33.0,1616,322,580,311,4.0391,337500.0,1,0,0,0,0
3863,3863,-118.45,34.16,22.0,4982,1358,2237,1220,3.7105,272600.0,1,0,0,0,0
3864,3864,-118.45,34.17,21.0,2152,527,996,470,3.2386,277300.0,1,0,0,0,0
3865,3865,-118.45,34.17,33.0,3100,687,1388,658,4.3333,261300.0,1,0,0,0,0
3866,3866,-118.46,34.17,24.0,2814,675,1463,620,4.1875,309300.0,1,0,0,0,0
3867,3867,-118.46,34.17,22.0,6707,1737,2620,1610,3.1478,273700.0,1,0,0,0,0
3868,3868,-118.45,34.16,33.0,2544,500,1035,492,4.475,314800.0,1,0,0,0,0
3869,3869,-118.46,34.16,28.0,2795,622,1173,545,4.4423,280400.0,1,0,0,0,0
3870,3870,-118.46,34.16,26.0,2548,647,1098,540,4.3839,299100.0,1,0,0,0,0
3871,3871,-118.54,34.21,22.0,6064,1826,4876,1697,2.875,227100.0,1,0,0,0,0
3872,3872,-118.54,34.21,32.0,2593,566,1596,547,3.9886,199200.0,1,0,0,0,0
3873,3873,-118.54,34.22,35.0,1664,300,1000,309,4.6731,224100.0,1,0,0,0,0
3874,3874,-118.54,34.2,37.0,1600,349,1012,366,4.1597,201600.0,1,0,0,0,0
3875,3875,-118.54,34.19,33.0,2205,453,1242,419,4.1319,203700.0,1,0,0,0,0
3876,3876,-118.51,34.22,36.0,2794,523,1334,472,4.3462,222100.0,1,0,0,0,0
3877,3877,-118.5,34.21,36.0,1254,229,629,245,4.9643,236100.0,1,0,0,0,0
3878,3878,-118.5,34.21,36.0,1656,310,817,308,5.5675,215900.0,1,0,0,0,0
3879,3879,-118.51,34.22,36.0,1952,387,1156,392,4.185,209200.0,1,0,0,0,0
3880,3880,-118.51,34.21,36.0,2396,421,1064,398,4.7,223600.0,1,0,0,0,0
3881,3881,-118.51,34.22,36.0,1493,285,766,272,4.8646,213200.0,1,0,0,0,0
3882,3882,-118.52,34.22,35.0,1275,222,959,226,5.0282,195400.0,1,0,0,0,0
3883,3883,-118.52,34.22,35.0,1620,272,1052,248,5.5209,203300.0,1,0,0,0,0
3884,3884,-118.52,34.21,36.0,2394,424,1490,427,4.3261,206700.0,1,0,0,0,0
3885,3885,-118.52,34.21,34.0,1663,299,762,282,5.1265,211000.0,1,0,0,0,0
3886,3886,-118.53,34.22,29.0,4101,849,2630,867,4.6607,199800.0,1,0,0,0,0
3887,3887,-118.53,34.21,18.0,3124,796,1855,725,2.9389,213200.0,1,0,0,0,0
3888,3888,-118.55,34.21,35.0,2592,490,1427,434,5.0623,246400.0,1,0,0,0,0
3889,3889,-118.56,34.22,35.0,1843,329,1041,317,4.4271,205100.0,1,0,0,0,0
3890,3890,-118.56,34.21,36.0,1286,242,788,248,3.5333,196800.0,1,0,0,0,0
3891,3891,-118.56,34.22,34.0,1599,294,819,306,4.3194,197000.0,1,0,0,0,0
3892,3892,-118.55,34.21,33.0,3910,838,2097,810,3.8247,208700.0,1,0,0,0,0
3893,3893,-118.56,34.21,13.0,8327,1849,4126,1773,3.7313,189800.0,1,0,0,0,0
3894,3894,-118.52,34.2,35.0,2891,594,1757,581,4.3571,199800.0,1,0,0,0,0
3895,3895,-118.53,34.2,33.0,3270,818,2118,763,3.225,205300.0,1,0,0,0,0
3896,3896,-118.5,34.21,35.0,1668,332,807,311,4.5125,200300.0,1,0,0,0,0
